comentario,Agresividad,Ofensa,Ideología,Constructividad,Empatía,Diálogo,Total,Catg
RODRIGO PAZ PRESIDENTE,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Bien J P VICEPRESIDENTE y TUTO PRESIDENTE,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente si señor... Pero la goleada a lara fue 38 jp y lara 0,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Más falso ese talmJp , un hipócrita ni el mismo cree ,haciéndose al bueno y educado ,aprendió de memoria , y repite como disco rayado lo que le enseñan , además no veo nada bueno en sus propuestas ,si a eso se puede llamar propuesta",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"No supo que responder por los cheques del Banco Fassil, esa fue su goleada",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"AAyyy Quico vas a sonar como lata, te crees inteligente elegiste un inepto como tú segundo😂😂😂",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
El racista no sabe nada de nada por eso es de derecha,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Gente no se deje engañar un ladrón es más preparado que gente comun por eso roban fácil millones y gente que no es preparado no va robar y un estafador te convence con tres palabra y así son tuto y Velasco,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
ESE JUBILADO ESTA CON DEMENCIS SENIL,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Es un actor pero ocultar su robadera,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Nada, ese JP estudió de memoria y fue como una recitación, pero por lo menos estudió. El tal Lara estaba bien preparado, pero para atacar y no proponer, sólo habló web hadas.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
😁🤭,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Era que no baya quedó Pal c...,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Raci..sta male ..annte jajaja...,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Solo los masiburros, apoyan a los pasqpacus de Paz y Lara. Gente q no piensa, abran los ojos, estos laris nos llevarán a la quiebra, como Cuba, Venezuela",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
UN PUEBLO CONSCIENTE Y CONSECUENTE NO PUEDE CREER EN LAS PALABRAS DE MENTIROSOS...,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Puras mamadas,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Felicitaciones a JP un hombre culto, preparado y Tuto Presidente y Jp Vicepresidente.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Pobresito,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Ese tipo no se cansa de mentir queriendo hacer ver bien a su inútil vice sin saber que la gente no es estúpida como para creer en sus mentiras y metidas de pata de su vice rasista. Ya perdieron según se ve y que pena que al otro lado no haya otro buen representante pero ni modo eso es lo que toca y haber como les va.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Siiiiii kico mañoso se sabe en elecciones después a llorar al río carajo !!!!!,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
No se la cree ni el propio goleador peor la población,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto y jp vamos que se puede 👍💪❤,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Sólo en Bolivia hay un postulate a vice racista y hay gente que apoya 🤔🤔🤔,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto presidente carajo,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Que viva Rodrigo Paz,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto tiene cara de ratero gentes dense cuenta venderá Bolivia a estados unidos solo ablan de eso,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Mi voto y mi confianza es por TUTO QUIROGA PRESIDENTE 👌💯🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴 JP VELAZCO VICEPRESIDENTE 🇧🇴♥️,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Le mentira no se puede sostener,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"CAMBIA DE BRUTO, PARECE QUE ENTRE BRUTOS SE LLEVAN BIEN Y LO CAGAN AL PAIS CON SUS CAGADAS LOS VENDIDOS LADRONES",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
EL QUE DISE LO.CONTRARIO ES UN MASIBURRO. MASILARA .MASIPAZ MASIEVO TODOS CRUCE CON BURROS. CERDOS🐖 MULAS.Y RATAS 🐀,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Paliza fué, Lara tiene medio maní en el cerebro que usa para agredir......y nada más.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
solo disimuló 🤣🤣🤣🤣🤣🤣,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Fue 39-0,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Al diablo 🐁🐁 finos,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Todos los que tienen cerebro de barro apoyan al Paz y Lara piensen masiburros en sus hijos y nietos,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Hagan las sumas, no le alcanzan los votos a los de libre de collas 🤣🤣🤣",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto con la precepción de la realidad totalmente alterada 😂😂😂😂😂,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ciberllunkus defiendan al lari!!!,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Jajaja le dijo en su cara, que su papá y su famila son parte de la quiebra del banco fasil y que presumes de tecnológico pero no puedes desmentir los mensajes racistas 🤣🤣🤣🤣🤣🤣🤣",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Era una vergüenza Lara.,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
No cantes victoria señor TUTO 😂😂 cuidado te hagas golear con mas del 60%,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Jajajajjaja,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Los rasiztas van perder por goleada en 19,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Jajaja ese partido político ahora es B. FASIL. Ya fueron,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Jpv se quedo llorando,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Entre mentirosos se entienden,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Lara le dijo todo en su plena cara de JP Delasco,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Mas goleada recibiras Tuto el 19 de octubreee,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
JP 💪🏻🇧🇴,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Ya aburren el mismo discurso..... YA PERDIERON ENTIENDAN!!!! MATA LLACOS COBARDES!!!!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Velasco solo hablaba babosadas sin cuerencia política con su mente metido en prevatizalista y oportunista ratas vayan al carajo Mi Patria Se Repeta y es BOLIVIA,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Solo trato de leer de su libreto que le mandó el asesor ese y una vez que ya le dieron las pruebas de que su papá es un corrupto y que él mismo cobró dinero del banco fássil no supo que hacer dónde esconder la cara no se puede pedir disculpas al país por sus tweets racistas y solo trató de hacerse al sabio pero todo cayó en ridículo más se puso nervioso y entró al juego de Lara, Lara lo hizo bien a ese camino quería llevarlo y el otro se cayó redondito",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
El mentiroso alabando al otro mentiroso cara de barro,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto ya fue presidente y fue peor que Tilin,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Paz 65 % y tuto 35 % que se hacen,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Jp quedó expuesto por el robo de banco fassil, y con el tema racismo fué el remate y de yapa la denuncia con documentos en mano , si tuto acepta todo esto queda como cómplice. Entonces el votante ya sabe lo que va elegir",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Si cara del JP de felicidad de haber hecho caso a su papá...🤣🤣🤣🤣🤣,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Defendiendo a su m4mon y mentir oso. Por eso escogio a uno de su kalañ4. Nunca podran tapar lo r4ciz TA y lavador de dineros q es su sexypelotud,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Pero la verdadera goleada viene en las urnas 😎,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto es parte de golpe de estado de Añez,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
GOLAZO BANCO FASSILL DE CHINELA Y EL RACISMO TIRO LIBRE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Cada momento le defiende .. a ese chompiras,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto vive una realidad alterada..,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Xgoleada te ganara lara,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Jaja JP no respondió ni una pregunta es mas mula q los masiss,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
primero voté por tuto . ya me arepenti,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Rodrigo presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Quico se miente. Como siempre,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Se nota q no sabe de fútbol ni de nada ...Lara demostró lo mentirosos q son......,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Casi Leda un ataque al jp cuando lo encararon con pruebas Kiko de mmm💩💩,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ridículos inútiles opas,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
La parece n al TONGO,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Es que JP es humilde y líder de los indígenas pues 😎👌,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
CON TUTO ACABAMOS CON EL SOCIALISMO Y DEMAS MUG REEE ZURDA EN BOLIVIA 💪,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El GOl Gane fue la pregunta del Banco Fassil,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Perdió el país con esos dos candidatos,pero para tuto fue goleada si jp estaba igual de nervioso que la señora moderadora.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Lara le puso nervioso todo el tiempo a mediocre jp,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Vamos tuto, ahora se estan haciendo notar los mendigos que quieren q les regalen dinero y por eso apoyan el socialismo de lara y paz",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
No sean mamones😂😂😂 J.P Velasco a punto de hacerse el uno ahi mismo 🤣,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Que todos los medios de comunicación están vendidos o que solo le hacen propaganda a esos dos maleantes,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto sabe de fútbol?? 🤣🤣🤣 El chiste se cuenta solo... Tuto solo sabe robar y vivir del estado,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto presidente,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Paz Tendría que nacer de nuevo, no funciona, Tuto presidente",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
No a privatizacion noooooo..ninguno,85.0,80.0,85.0,5.0,0.0,5.0,88.5,-1.0
"Pero Kiko debía decir de frente cuanto vale Bolivia y a qué precio quiere vender ,",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"""¡Un activistas independiente sin color político con voz propia comprometido con el progreso regional y nacional.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto Quiroga cuánto cobras x los puestos como diputada estoy interesada 🤣,70.0,65.0,75.0,20.0,15.0,25.0,73.75,-1.0
Quico me tienes arto por q no vas a la m,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Es impresionante la devoción. Ya nada me sorprendería, hasta capaz que un día lo oímos debatir si Evo nació de un huevo o no.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Qué va a debatir Rodrigo Paz si tiene todo charlado con la mafia azul, el trato dejar los juicios a cambio de votos, así se juega con la justicia y la economía de Bolivia",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Que quieren dé Evo murales el no está solo Evo es el mejor presidente de la estoria de bolivia,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Está sanguijuela está desesperada....,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Los masistas siempre van hablar mal de tuto,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"sinceramente, el pueblo no quiere saber de políticos pasados, sino de estrategias y acciones que resuelvan la crisis económica del pais que afecta a las familias bolivianas, tambien garantizar las fuentes laborales, abrir nuevos espacio de trabajo, fortalecer la formación de nuestros jovenes y fomentar la investigacion, actualización cientifica en el pais, como tambien la tecnología, valorar y no dejar escapar a profesionales de calidad que tienen iniciativas reales y contextualizadas. es necesario atender al pueblo, satisfacer las necesidades del pueblo y no desviar las prioridades con discursos vánales y distractorios, esa es una forma de matar de hambre al pueblo...",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Este tutu nose olvida d su papi evo 🤣🤣🤣🤣,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Cuál debate si este Kiko el único proyecto q tiene es presentarse dinero del FMI , eso es todo .",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Seguro Paz no va aceptar se va a correr,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
. No hay propuestas,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente 🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este abuelo solo sabe ablar de su macho Evo es lo único que ase,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Quere devatir como ayque rrobar eso seguro en eso devate el tutu puede ganar,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Quiere debatir su programa de gobierno que es Evo kkk,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Que tiene que ver Evo en este baile,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
KIKO ubicate,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"La carencia de propuestas serias de gobierno, por desesperación debe desafiar y hablar de Evo para sostenerse su frívola y pauperrima candidatura.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Hay que jubilarlo a este, al igual como jubilamos a Doria Medina y Manfred",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Enamorado este kikin de Evo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Quico está jale super enamorado de EVO,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
La misma soberbia de Arturo Murillo,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Si te tiene arto no lo mires y listo,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"De que va desglosar Sr. Tutito de los Petrocontratos, o sino de como ayudo a escapar al Tirano x Río Abajo en 2019...",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Eso es guerra sucia para Larii,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Kiko solo habla de su macho Evo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente...,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Este no tiene más q evo párese enamorado del cocalero,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Que solucion daria este tipo solo va privatizar las estatales y luego a el no le importa nada nuestra gente del campo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Solo los flojos e ignorantes votarán por el PDC,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Este hombre como Manfred viven y duermen con Evo todo el tiempo piensan en Evo en vez de plantear cosas buenas solo Evo piensa,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Sino bas ganar bas escapar del País cajo tuto,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Parece q este señor tuto se olvida de propuesta. Como si metiendole a evo a la carcel nos mejorara la economia.,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Va a eludir porque no tiene formacion es populista,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Con mucho respeto Tuto quieres ser presidente por que no pensas como sacar a Bolivia adelante sin endeudar a Bolivia con FMI más estas preocupado con Evo si era tu amigo usted lo saco del país en 2019 hablas de corrupción si vos viviste con la corrupción toda tu vida política no seas sinvergüenza tuto y así quieres ser presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ya fuiste Kiko nadie vas debatir con vos,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Para este cachete lo más importante es Evo,por no decir debatamos como salir de esta crisis en lo que estamos todo los precios está sobre las nubes y el sueldo no alcanza",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Maleante,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Rodrigo ya no sabe cómo evadir hablar de su jefe supremo Evo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
HIPOCRESÍA TUTO QUIROGA ES CANDIDATO GRACIAS A EVO MORALES QUIEN LE PERDONO LOS CONTRATOS PETROCONTRATOS BILLONARIOS QUE DEBÍA AL ESTADO BOLIVIANO EL KIKO Y EVO LE DIO LA AMNISTÍA Y GRACIAS A ESO ES CANDIDATO SINOS ESTARIA EN LA CÁRCEL Y POR SI FUERA POCO HASTA PERDIO LA SALIDA AL MAR EN EL JUICIO DE LA HAYA,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto vas a perder la patria nesecita gente nueva y no un dinosaurio político . De los pocos que tienen oportunidad de servir a la PATRIA algunitos hacen buena gestión el tuyo fue con mucha sangre,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este sujeto está enamorado de evo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Rodrigo,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Tutito no es de Bolivia....es una oportunista.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Nunca discutas con un tonto ya que te bajara a su nivel y por su experiencia te ganara....,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Rodrigo no quiere hablar de su jefe Evo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Vamos hasta lograr Bolivia Libre, Democrática y Soberana 🇧🇴🇧🇴🇧🇴",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Evo es todo!!!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Claro como no tiene programa de gobierno , entonces tiene que buscar estas cosas, como defrauda a la gente de clase popular",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
No hay debate de Evo si vas hablar de la gente humilde de una,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Que desesperación, ya debería estar haciendo reservaciones para irse a EEUU",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Que tuto rete a los de su tamaño, a Manfred y al del ADN.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Es con TUTO QUIROGA. El estadista que tiene un plan para el progreso de Bolivia y los bolivianos.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Anda re trauamadito con evo, parece que más al contrario es fanático de evo evo evo y evo solo menciona ese nombre.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
evo tu maestro,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Cachetón Tuto parásito dinosaurio privatizador de agua mejor estate calladito sanguinario golpista élite del gobierno de Banzer y del gobierno de facto Añez.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TODOS APOYEMOS A DE RODRIGO PAZ,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Sin EVO no es nada el asTuto , por éso habla cada día de EVO",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Para éste corrupto neoliberal....piensa que la prioridad es Evo Morales .....cuando existe situación urgentes para priorizar como el asunto de crisis profunda que vive el ...País....caso Moreles es un situación de la justicia y no así del poder politico,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto ya fue señores....!!! Tantos años fuera del país no se le quito lo vulgar o este tipo de personaje atrae gente? Porque política o propuestas políticas no ofrece solo se me oye su sed de vengaza. sabe lo que es?. Campeón de los paradorcitos sin vergüenzas ahí si gana. Aunque a todos ya los hizo olvidar los cargos responsabilidades q tiene desde q fue gobierno con banzer luego con añez ahhh y el tumbe del banco fassil. A este tipo apoyan??? Q pena de verdD,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Rodrigo se orina al hablar de evo🤣🤣,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
NERVIOSO DESESPERADO... TUTO SABE QUE VA HA PERDER.... SU TEMBLEQUE LO DICE..,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Hector Mamani Estos Laris no entienden.. Ja jajjjj,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Igual no vas a ser presidente Mostrenco,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Tuto Quiroga ya, debería renunciar a, su renta vitalicia..... Ya, no, más polémica",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Le falta coca a esos cachetes..,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
TUTO PRESIDENTEEEEEEEEEEE!!! Unicoooooo Genteeee!! Ya no mas Isquierdista Socialista como el PDC de Rodrigo Paz!!,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Quiko está cada ves más desesperado por qué sabe que el pueblo Boliviano no votará por el,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Cuando no hay propuesta claro la solución es debatir de evo por mas que sea lo que dicen ya no tiene sentido cuando en la presidencia no tendra su gente peor ni partido tiene 🤣🤣,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
El evo no sta gobernando,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
En Tarija debajo del puente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Se nota muy cansado 😩,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Mejor que de batán sobre el violador ambulante de Ratacora jajajajaja,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Me tiene arto con eso del Evo estás sanguijuelas a quien le importa Evo,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Todos hablan de Evo y que hay de catacora y todos los que robaron al estado lo banco fassil lo de banco unión la gestora quien fue que prestó plata a banco fassil caso ypfb fondo indígena lo del mutun lo de la reina del norte,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto privatizador mi voto es no,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Y tambien hablen sobre los bancos desaparecidos...asi de FASSIL gggg,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
